200
800
['34', '574', '148', '372', '909']
['356', '178', '466', '957', '673', '115', '446', '547', '421', '49', '663', '928', '577', '315', '627', '479', '449', '802', '674', '176']
['616', '687', '764', '427', '200', '872', '975', '996', '477', '331', '463', '233', '336', '850', '442', '193', '652', '308', '785', '78']
['409', '416', '327', '594', '766', '472', '386', '524', '818', '510', '161', '273', '175', '637', '802', '834', '435', '245', '573', '439']
['798', '193', '397', '450', '838', '478', '332', '645', '120', '171', '60', '167', '531', '885', '657', '904', '395', '203', '53', '778']
['796', '286', '509', '302', '610', '392', '501', '162', '737', '763', '226', '839', '74', '605', '828', '69', '611', '199', '955', '241']
['76', '335', '53', '144', '148', '231', '999', '409', '676', '176', '396', '106', '495', '417', '625', '317', '819', '449', '962', '219']
['849', '125', '503', '123', '100', '436', '853', '862', '983', '290', '73', '753', '314', '275', '15', '21', '94', '649', '539', '889']
['691', '102', '850', '315', '605', '417', '573', '346', '820', '503', '150', '541', '484', '146', '59', '453', '760', '730', '153', '151']
['125', '326', '926', '901', '386', '879', '385', '458', '619', '82', '505', '252', '582', '945', '982', '452', '381', '813', '502', '153']
['656', '242', '919', '489', '272', '455', '291', '305', '503', '970', '316', '302', '597', '648', '470', '332', '806', '345', '289', '58']
['458', '195', '282', '654', '42', '980', '476', '264', '598', '533', '444', '950', '963', '112', '626', '845', '47', '275', '330', '422']
['760', '14', '121', '12', '989', '832', '20', '333', '900', '599', '320', '597', '723', '432', '842', '195', '402', '183', '239', '656']
['887', '597', '301', '532', '552', '756', '299', '810', '271', '804', '883', '229', '242', '13', '445', '943', '70', '894', '558', '413']
['800', '64', '665', '918', '89', '346', '836', '637', '833', '62', '666', '343', '904', '431', '210', '153', '935', '892', '653', '924']
['892', '457', '531', '508', '196', '839', '232', '11', '81', '157', '361', '733', '273', '213', '369', '317', '204', '210', '47', '845']
['264', '210', '774', '842', '561', '529', '216', '34', '157', '305', '831', '865', '476', '370', '127', '14', '395', '428', '71', '312']
['98', '453', '491', '395', '732', '95', '257', '285', '652', '329', '408', '662', '84', '133', '386', '129', '124', '66', '78', '682']
['35', '741', '677', '87', '374', '71', '728', '152', '387', '767', '934', '948', '21', '816', '850', '898', '967', '602', '382', '331']
['175', '939', '554', '533', '245', '730', '743', '896', '639', '493', '684', '283', '540', '944', '39', '983', '388', '564', '159', '869']
['872', '277', '865', '423', '282', '10', '768', '255', '107', '157', '934', '948', '444', '784', '417', '552', '962', '17', '140', '175']
['451', '260', '758', '695', '890', '925', '786', '801', '852', '965', '308', '281', '886', '233', '189', '826', '482', '776', '57', '500']
['39', '644', '50', '465', '588', '339', '768', '451', '980', '815', '830', '790', '738', '458', '262', '197', '844', '258', '842', '968']
['687', '294', '555', '139', '12', '945', '836', '433', '697', '293', '998', '980', '632', '556', '772', '61', '444', '936', '227', '596']
['918', '833', '310', '551', '271', '317', '971', '405', '249', '277', '11', '998', '475', '777', '878', '979', '960', '75', '324', '753']
['810', '336', '822', '976', '304', '299', '155', '135', '635', '560', '533', '65', '158', '858', '720', '804', '952', '300', '979', '79']
['193', '906', '907', '708', '425', '221', '387', '260', '818', '757', '721', '781', '737', '361', '972', '574', '457', '44', '795', '137']
['714', '923', '771', '925', '256', '568', '80', '348', '151', '561', '271', '172', '734', '373', '766', '6', '420', '374', '615', '634']
['789', '532', '965', '116', '986', '734', '458', '377', '15', '228', '112', '651', '671', '775', '566', '475', '592', '120', '644', '18']
['173', '94', '228', '184', '930', '739', '763', '797', '857', '128', '406', '727', '706', '863', '575', '481', '186', '206', '899', '95']
['654', '700', '718', '119', '116', '198', '76', '82', '94', '55', '824', '89', '359', '102', '841', '894', '162', '582', '329', '602']
['722', '977', '224', '815', '24', '322', '336', '558', '758', '663', '76', '821', '375', '111', '658', '444', '195', '674', '253', '651']
['157', '392', '45', '571', '627', '857', '427', '613', '110', '328', '350', '76', '944', '466', '216', '619', '432', '215', '733', '544']
['353', '53', '170', '610', '515', '939', '679', '4', '758', '606', '383', '698', '674', '70', '986', '901', '753', '194', '44', '672']
['390', '446', '484', '728', '101', '879', '993', '18', '554', '665', '130', '360', '202', '644', '286', '109', '583', '930', '372', '839']
['627', '497', '968', '578', '59', '183', '539', '291', '52', '108', '459', '984', '918', '121', '764', '9', '405', '622', '554', '732']
['652', '820', '849', '303', '990', '755', '961', '894', '622', '105', '429', '103', '988', '866', '924', '544', '421', '376', '932', '960']
['284', '701', '238', '471', '258', '802', '383', '753', '617', '146', '907', '138', '333', '257', '869', '441', '9', '235', '459', '196']
['748', '741', '805', '183', '494', '670', '441', '644', '566', '638', '981', '115', '653', '75', '620', '146', '301', '25', '284', '308']
['538', '105', '106', '495', '190', '93', '123', '378', '756', '156', '422', '924', '256', '524', '570', '941', '653', '260', '746', '758']
['51', '806', '209', '476', '873', '780', '147', '73', '39', '535', '663', '681', '212', '207', '549', '995', '667', '940', '613', '250']
['819', '973', '869', '21', '340', '194', '745', '256', '85', '693', '606', '898', '318', '98', '568', '546', '248', '57', '775', '516']
['97', '947', '394', '738', '751', '680', '96', '35', '826', '418', '360', '178', '886', '181', '596', '173', '237', '307', '914', '228']
['930', '336', '121', '710', '436', '854', '311', '725', '35', '852', '388', '773', '693', '260', '135', '836', '465', '325', '342', '768']
['679', '86', '563', '517', '938', '823', '415', '558', '527', '256', '79', '816', '894', '192', '27', '238', '364', '154', '386', '142']
['169', '360', '222', '159', '571', '133', '277', '457', '16', '202', '868', '168', '211', '806', '343', '767', '255', '526', '502', '463']
['386', '131', '998', '285', '675', '461', '964', '215', '756', '453', '326', '692', '984', '239', '104', '867', '714', '515', '279', '540']
['594', '600', '817', '345', '764', '132', '541', '307', '237', '427', '681', '717', '887', '363', '615', '635', '740', '538', '83', '883']
['232', '917', '999', '170', '177', '613', '140', '328', '358', '234', '480', '984', '486', '739', '896', '298', '823', '59', '537', '475']
['7', '731', '788', '111', '226', '575', '8', '751', '398', '37', '172', '724', '284', '309', '457', '12', '464', '690', '353', '86']
['162', '524', '449', '236', '127', '330', '328', '113', '289', '73', '862', '959', '826', '432', '598', '364', '557', '613', '151', '597']
['961', '857', '284', '832', '635', '544', '157', '627', '364', '616', '508', '740', '739', '447', '811', '338', '565', '622', '547', '717']
['314', '609', '778', '675', '743', '828', '158', '839', '702', '32', '773', '791', '969', '953', '365', '118', '349', '796', '600', '733']
['922', '835', '812', '246', '199', '818', '642', '27', '864', '502', '75', '978', '445', '629', '140', '150', '54', '814', '200', '284']
['569', '796', '839', '979', '773', '724', '977', '895', '173', '936', '169', '943', '548', '139', '677', '431', '950', '153', '16', '601']
['659', '351', '279', '576', '708', '717', '186', '62', '767', '949', '356', '32', '561', '350', '815', '26', '248', '881', '232', '319']
['399', '773', '364', '97', '86', '670', '770', '954', '957', '67', '426', '33', '161', '449', '947', '695', '607', '785', '934', '521']
['913', '509', '515', '418', '96', '532', '209', '823', '773', '399', '11', '625', '29', '624', '514', '790', '38', '610', '884', '141']
['886', '86', '562', '14', '828', '475', '66', '311', '350', '190', '35', '132', '81', '811', '446', '564', '125', '482', '206', '371']
['706', '320', '963', '902', '392', '632', '721', '986', '133', '411', '788', '290', '976', '204', '654', '768', '197', '537', '355', '297']
['208', '32', '722', '72', '647', '287', '361', '249', '877', '3', '614', '987', '237', '264', '46', '839', '31', '34', '694', '437']
['104', '118', '658', '764', '136', '731', '541', '628', '762', '89', '542', '373', '888', '174', '184', '784', '86', '858', '723', '956']
['84', '479', '120', '770', '656', '372', '219', '591', '367', '567', '586', '277', '433', '451', '724', '671', '548', '734', '873', '310']
['480', '892', '921', '511', '569', '557', '553', '261', '599', '592', '729', '76', '782', '205', '234', '49', '191', '970', '744', '703']
['124', '324', '371', '715', '960', '919', '621', '366', '117', '738', '989', '316', '422', '572', '460', '749', '374', '759', '946', '786']
['911', '468', '516', '459', '253', '149', '106', '743', '406', '728', '307', '683', '659', '432', '262', '284', '385', '146', '563', '300']
['645', '854', '579', '408', '604', '202', '724', '706', '306', '654', '98', '613', '691', '853', '877', '555', '914', '180', '96', '643']
['897', '607', '984', '148', '529', '531', '248', '273', '146', '585', '726', '564', '627', '39', '755', '766', '718', '744', '991', '677']
['463', '825', '628', '92', '510', '28', '122', '492', '817', '908', '796', '537', '715', '298', '389', '683', '446', '11', '62', '794']
['932', '257', '482', '691', '570', '883', '676', '531', '193', '457', '979', '541', '987', '828', '653', '532', '761', '223', '242', '236']
['704', '407', '293', '295', '337', '343', '504', '913', '453', '683', '437', '263', '714', '752', '33', '13', '961', '20', '906', '969']
['645', '409', '311', '443', '772', '164', '247', '350', '924', '731', '892', '333', '299', '371', '28', '862', '756', '267', '515', '587']
['436', '127', '125', '743', '297', '731', '162', '802', '662', '52', '383', '756', '718', '19', '947', '70', '612', '877', '463', '797']
['383', '145', '422', '719', '804', '797', '757', '42', '655', '274', '879', '859', '12', '351', '742', '64', '225', '715', '104', '978']
['872', '769', '553', '105', '138', '198', '361', '338', '703', '901', '259', '241', '719', '86', '473', '232', '879', '393', '141', '883']
['639', '763', '493', '120', '147', '872', '648', '796', '853', '899', '330', '394', '764', '971', '921', '808', '606', '292', '747', '483']
['597', '806', '965', '53', '547', '923', '237', '583', '403', '615', '825', '386', '819', '409', '327', '941', '787', '810', '827', '159']
['296', '653', '99', '687', '59', '627', '495', '138', '648', '802', '998', '364', '417', '409', '703', '331', '513', '571', '788', '382']
['371', '308', '395', '224', '38', '341', '857', '916', '641', '176', '727', '745', '620', '359', '618', '445', '586', '243', '331', '27']
['285', '296', '394', '667', '148', '130', '603', '206', '566', '653', '185', '584', '253', '126', '116', '645', '390', '571', '246', '866']
['293', '819', '88', '343', '881', '517', '705', '69', '687', '852', '302', '171', '146', '201', '280', '277', '546', '641', '979', '942']
['540', '752', '894', '151', '746', '402', '509', '38', '825', '970', '741', '344', '284', '249', '902', '570', '991', '893', '690', '700']
['103', '593', '951', '664', '830', '405', '886', '142', '457', '980', '417', '429', '771', '383', '729', '465', '276', '883', '418', '492']
['277', '136', '740', '53', '807', '199', '123', '925', '423', '906', '738', '570', '261', '981', '243', '950', '404', '413', '932', '520']
['791', '661', '769', '997', '24', '520', '537', '684', '604', '89', '116', '21', '882', '172', '29', '717', '713', '340', '305', '337']
['661', '173', '813', '405', '454', '121', '806', '106', '234', '728', '565', '522', '807', '739', '388', '548', '266', '68', '378', '810']
['110', '31', '931', '126', '616', '70', '480', '393', '845', '479', '874', '593', '810', '35', '603', '2', '478', '528', '683', '252']
['362', '233', '975', '460', '954', '219', '428', '72', '317', '750', '698', '454', '471', '392', '718', '547', '447', '426', '251', '246']
['680', '79', '946', '964', '794', '880', '429', '196', '299', '5', '156', '93', '356', '116', '42', '178', '158', '135', '513', '265']
['672', '34', '309', '20', '567', '204', '624', '941', '761', '453', '576', '274', '493', '995', '484', '183', '476', '123', '253', '264']
['185', '463', '507', '195', '202', '222', '952', '169', '322', '253', '482', '237', '919', '333', '590', '788', '701', '657', '307', '299']
['596', '344', '938', '125', '636', '635', '960', '27', '736', '647', '148', '352', '476', '304', '780', '716', '959', '601', '315', '68']
['540', '326', '894', '781', '26', '199', '344', '287', '644', '185', '558', '648', '12', '693', '15', '322', '702', '40', '349', '599']
['182', '557', '709', '57', '253', '543', '345', '654', '995', '954', '293', '3', '276', '339', '618', '8', '640', '616', '595', '706']
['873', '959', '129', '528', '583', '218', '770', '533', '8', '920', '100', '735', '292', '820', '935', '962', '161', '961', '36', '624']
['124', '259', '411', '717', '720', '809', '185', '216', '680', '465', '329', '630', '220', '577', '163', '798', '802', '520', '923', '401']
['689', '357', '318', '180', '592', '985', '989', '295', '363', '621', '759', '66', '585', '156', '36', '125', '993', '16', '686', '283']
['130', '466', '630', '396', '515', '615', '309', '726', '467', '16', '743', '710', '322', '639', '521', '276', '674', '709', '741', '430']
['151', '236', '802', '310', '636', '415', '363', '447', '222', '394', '688', '758', '752', '381', '105', '227', '852', '584', '771', '418']
